description,taxonomy_agg_key,source_review_id,reviewer_id,reviewer_name,review_score,master_product_id,content,processed_content,source_product_id,source_id
"Peter Lehmann is able to capture the soft and elegant side of the Barossa Valley with all its diversity and quality of landscapes within this magnificent wine, the 8 Songs Shiraz. Born out of Peter Lehmann's love of art and music, this award winning wine",[],2703296,-1,Dan Murphy's Wine Panel,93,4204619,"Fruitcake, licorice, spice and all things nice. An immediately delicious wine, it's amazing to think that it will be even better a few years down the road.",,2671630,12
The best selling rose Champagne in the world made from 100% Pinot Noir grapes. Considered the benchmark of all Champagne Rosés and is the epitome of affordable style.,[],2703297,-1,Tyson Stelzer,95,4204620,"Celebrating its 43rd birthday this year, this label is the grandfather of rosé champagne and it remains the benchmark of affordable elegance. To create such restraint from 100% pinot noir from grand cru vineyards using the less delicate saignée method of",,2671631,12
"Pears, stone fruit and citrus gives way to a creamy, nutty middle and fresh acidity to close.",[],2703298,17,James Halliday,95,4204625,"In the 'house style' for Xanadu chardonnay. Poised and elegant, the aromas and flavours are in the citrus and stone fruit spectrum, the oak beautifully integrated and providing texture as much as anything. Grapefruit-like acidity runs evenly through the p",,2671636,12
"Pears, stone fruit and citrus gives way to a creamy, nutty middle and fresh acidity to close.",[],2703299,-1,Gary Walsh,92,4204625,"Here’s a wine that delivers full Margaret River Chardonnay flavour without going over the top. It’s juicy sweet and flinty, fresh pineapple drizzled with lime, some oatmeal and almond, and a tight finish of excellent length. There’s nothing not to like, a",,2671636,12
"Pears, stone fruit and citrus gives way to a creamy, nutty middle and fresh acidity to close.",[],2703300,17,James Halliday,96,4204625,"Predominantly estate-grown on the Stevens Road and Lagan Vineyards, Gingin clone, hand-picked, whole bunch-pressed, and wild yeast-fermented in French oak (21% new), matured and stirred for 9 months. There is an inevitability about the very high quality o",,2671636,12
"Pears, stone fruit and citrus gives way to a creamy, nutty middle and fresh acidity to close.",[],2703301,-1,Dan Murphy's Wine Panel,94,4204625,"Reliably good; line & length, richly ginger spiced, very malic, with green apples and green melon acidity with crunchy white peach flesh dusted throughout.",,2671636,12
"Vibrant plum, blackberry and cherry aromas are to the front of the nose, accompanied by subtle spicy oak notes from the barrel fermentation and maturation. The palate is well balanced and elegantly displaying pure intense plum and cherry fruits and along",[],2703302,17,James Halliday,96,4204626,"Bright crimson; the bouquet is almost perfumed, so fruit-expressive is it; red cherry, black cherry and plum are the fruit drivers of the bouquet and the beautifully elegant and balanced palate; that balance rests on the fruit, the fine-grained tannins, a",,2671637,12
Evans & Tate consistently offers richly flavoured authentic Margaret River reds. Spice and savoury aromas are supported by cherry flavours and some dusty oak. Drink now or cellar for up to five years.,[],2703303,17,James Halliday,93,4330974,"Vibrant purple colour. Luscious palate. Peppermint and black cherry, blackberry and cloves. Seductive from start to finish. Ripe fruit, coated in velvet.",,2671638,12
Evans & Tate consistently offers richly flavoured authentic Margaret River reds. Spice and savoury aromas are supported by cherry flavours and some dusty oak. Drink now or cellar for up to five years.,[],2703304,-1,Campbell Mattinson,92,4330974,"This is a good medium-bodied red. Complexity is the name of the game here. Plums, cherries, pepper, twigs and spices. Some smoky reduction too. Tastes more cool climate than warm climate, though the core of fruit is generous and fully ripe. Something of a",,2671638,12
Adelaide Hills Sauvignon Blanc at its best! Nepenthe Sauvignon Blanc has ripe passionfruit and gooseberry aromas on the nose. And are supported by beautiful flavours of kiwifruit and snow pea on the palate. Clean crisp lengthy finish.,[],2703305,-1,Dan Murphy's Wine Panel,93,4204628,"Always one of the most accomplished Adelaide Hills producers of the region's specialty white variety, Sauvignon Blanc. Complex nettle and opulent tropicals, gorgeous cool summer fruits rather than tropicals, with well tightened acidity and frame. Really g",,2671639,12
Adelaide Hills Sauvignon Blanc at its best! Nepenthe Sauvignon Blanc has ripe passionfruit and gooseberry aromas on the nose. And are supported by beautiful flavours of kiwifruit and snow pea on the palate. Clean crisp lengthy finish.,[],2703306,17,James Halliday,91,4204628,"Light straw-green; a mainstream tropical and citrus melange that fills the mouth, but doesn't cloy thanks to acidity coming through on the back-palate and finish.",,2671639,12
Adelaide Hills Sauvignon Blanc at its best! Nepenthe Sauvignon Blanc has ripe passionfruit and gooseberry aromas on the nose. And are supported by beautiful flavours of kiwifruit and snow pea on the palate. Clean crisp lengthy finish.,[],2703307,17,James Halliday,91,4204628,"Everything in its place, a gently tropical and citrus blend of aromas and flavours, the palate lengthened and cleansed by crisp acidity.",,2671639,12
Adelaide Hills Sauvignon Blanc at its best! Nepenthe Sauvignon Blanc has ripe passionfruit and gooseberry aromas on the nose. And are supported by beautiful flavours of kiwifruit and snow pea on the palate. Clean crisp lengthy finish.,[],2703308,17,James Halliday,92,4204628,"Everything in its place, a gently tropical and citrus blend of aromas and flavours, the palate lengthened and cleansed by crisp acidity.",,2671639,12
"From the ever impressive Yering Station, this Chardonnay offers toasty barrel ferment characters, good supporting oak and ripe peach aromas leading to a textured and well rounded palate. One of the better value examples out there.",[],2703309,17,James Halliday,94,4204632,"Scratches out a fine existence. It seems slim at first but it builds and blossoms as it travels through the mouth, its richest or loudest point reserved for the finish. Grapefruit, chalk, milk products and a flush of brilliant white peach. Its best, argua",,2671643,12
"From the ever impressive Yering Station, this Chardonnay offers toasty barrel ferment characters, good supporting oak and ripe peach aromas leading to a textured and well rounded palate. One of the better value examples out there.",[],2703310,-1,Campbell Mattinson,94,4204632,"This is where it needs to be. Not too sharp, not too blunt. It starts soft and then finishes loud, either orchestral or grunge-like in that way, depending on your style of music. Beethoven or Cobain. White peach, lactose, grapefruit and spice oak. It is 1",,2671643,12
"From the ever impressive Yering Station, this Chardonnay offers toasty barrel ferment characters, good supporting oak and ripe peach aromas leading to a textured and well rounded palate. One of the better value examples out there.",[],2703311,17,James Halliday,95,4204632,"Barrel-fermented and then matured for 11 months in tight-grain French barriques. Classic Yarra Valley chardonnay, with its mix of white nectarine and peach stone fruit criss-crossed with pink grapefruit juice, the oak subtle, the length exemplary",,2671643,12
"From the ever impressive Yering Station, this Chardonnay offers toasty barrel ferment characters, good supporting oak and ripe peach aromas leading to a textured and well rounded palate. One of the better value examples out there.",[],2703312,-1,Campbell Mattinson,95,4204632,"They're rolling out the beauties at Yering. This sizzles with flavour; with quality. Peach, smoky barrels, grapefruit and meal. Wooded chardonnay, full of power, but with balance, even finesse. Will please all sides of the chardonnay fence.",,2671643,12
"Golden in colour with aromas of tropical fruits and citrus. Delicate but mouthfilling, Mount Horrocks Cordon Cut reveals a balanced sweet palate with a hint of lime zest on the finish. A multi-award winning dessert wine over many years, this example of th",[],2703313,-1,Tyson Stelzer,95,4204634,"A great season for one of Australiaâ€™s finest dessert rieslings, uniting unctuous intensity and honeyed sweetness with well-structured acidity. Itâ€™s as alluringly complex as ever, a gorgeous amalgam of lemon and lime, peach, baked apple, honey and mixe",,2671645,12
"When Michael Kerrigan was at the height of his powers making wine for another premium WA producer, he decided to pull up stumps, buy some vines, and make wine his way. Hay Shed Hill was born and an impressive move for 'Kegs' it was. Pitchfork is their eve",[],2703314,-1,Ralph Kyte-Powell,0,4204637,"Skilled WA winemaker Michael Kerrigan works his magic in this reasonably priced white blend. Citrus, grassy and tropical fruit aromas accurately reflect the varietal mix, and it tastes juicy, harmonious, fresh and complete. Ideal for outdoorsy occasions.",,2671648,12
"Devil's Corner Chardonnay shows some up-front ripe stone fruit, citrus characters and hint of subtle spiciness. It shows excellent flavour intensity with great persistence and a refreshing finish.",[],2703315,-1,Dan Murphy's Wine Panel,93,4204641,"Crowd-pleasing Chardonnay 101. Abundant flavour; mango-skin, citrus peel,  nougat and artisanal butter. Like a liquid Mango Kulfi. Soft, rich, creamy and textural, skilfully kept in check by a frame of fresh, natural acidity. The perfect wine for entertai",,2671652,12
